sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id
SAMEA751128	FIN	fin_ap_without_prn			PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751129	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751130	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	True	PRJEB2274	PRJEB2274	2000			2000	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751131	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	True	PRJEB2274	PRJEB2274	2000			2000	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751132	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270	20	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751133	FIN	fin_ap_without_prn			PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751134	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2008	base_block_plus_year	270	3	True	PRJEB2274	PRJEB2274	2008			2008	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751136	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751137	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751138	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True	PRJEB2274	PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751139	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751140	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751141	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	1995			1995	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751142	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True	PRJEB2274	PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751143	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1964	base_block_plus_year	270	1	True	PRJEB2274	PRJEB2274	1964			1964	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751144	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1953	base_block_plus_year	270	1	True	PRJEB2274	PRJEB2274	1953			1953	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751145	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1977	base_block_plus_year	270	8	True	PRJEB2274	PRJEB2274	1977			1977	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751146	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270	20	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751147	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1991	base_block_plus_year	270	4	True	PRJEB2274	PRJEB2274	1991			1991	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751148	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1982	base_block_plus_year	270	5	True	PRJEB2274	PRJEB2274	1982			1982	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751149	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1996	base_block_plus_year	270	5	True	PRJEB2274	PRJEB2274	1996			1996	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751150	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True	PRJEB2274	PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751151	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270	15	True	PRJEB2274	PRJEB2274	2002			2002	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751152	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270	14	True	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751153	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True		PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751154	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270	14	True	PRJEB2274	PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751155	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	True	PRJEB2274	PRJEB2274	2000			2000	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751156	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=1974	base_block_plus_year	270	2	True	PRJEB2274	PRJEB2274	1974			1974	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751157	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751158	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751159	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751160	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270	13	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751161	FIN	fin_ap_without_prn			PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751162	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=1962	base_block_plus_year	270	1	True	PRJEB2274	PRJEB2274	1962			1962	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751163	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=1968	base_block_plus_year	270	2	True	PRJEB2274	PRJEB2274	1968			1968	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751164	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270	15	True	PRJEB2274	PRJEB2274	2002			2002	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751165	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=2005	base_block_plus_year	270	10	True	PRJEB2274	PRJEB2274	2005			2005	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751166	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751167	AUS				PRJEB2274	bioproject_accession	PRJEB2274	base_block_only	270	3	True	PRJEB2274	PRJEB2274				1900/2014	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751168	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	False		PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751169	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1977	base_block_plus_year	270	8	True	PRJEB2274	PRJEB2274	1977			1977	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751170	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270	13	False		PRJEB2274	2003			2003	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751171	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1997	base_block_plus_year	270	6	False	PRJEB2274	PRJEB2274	1997			1997	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751172	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1935	base_block_plus_year	270	1	True	PRJEB2274	PRJEB2274	1935			1935	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751173	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270	13	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751174	FIN	fin_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1965	base_block_plus_year	270	2	True	PRJEB2274	PRJEB2274	1965			1965	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751175	CHN	chn_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1957	base_block_plus_year	270	2	False	PRJEB2274	PRJEB2274	1957			1957	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751176	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1977	base_block_plus_year	270	8	True	PRJEB2274	PRJEB2274	1977			1977	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751177	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1946	base_block_plus_year	270	2	True	PRJEB2274	PRJEB2274	1946			1946	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751178	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1939	base_block_plus_year	270	1	True	PRJEB2274	PRJEB2274	1939			1939	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751179	NLD				PRJEB2274	bioproject_accession	PRJEB2274::year=1976	base_block_plus_year	270	1	True	PRJEB2274	PRJEB2274	1976			1976	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751180	NLD				PRJEB2274	bioproject_accession	PRJEB2274::year=1950	base_block_plus_year	270	3	True	PRJEB2274	PRJEB2274	1950			1950	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751181	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1977	base_block_plus_year	270	8	True	PRJEB2274	PRJEB2274	1977			1977	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751182	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1997	base_block_plus_year	270	6	False	PRJEB2274	PRJEB2274	1997			1997	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751183	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	1995			1995	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751184	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751185	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270	15	True	PRJEB2274	PRJEB2274	2002			2002	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751189	DNK				PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751196	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751203	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751209	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	1995			1995	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751214	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	True	PRJEB2274	PRJEB2274	2000			2000	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751218	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	1995			1995	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751222	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	1995			1995	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751239	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	1995			1995	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751241	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270	11	False	PRJEB2274	PRJEB2274	1998			1998	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751244	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270	11	False	PRJEB2274	PRJEB2274	1998			1998	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751246	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270	14	False	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751248	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270	14	False		PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751250	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	False		PRJEB2274	2000			2000	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751252	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270	14	False		PRJEB2274	1999			1999	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751255	USA	usa_ap_prn_background			PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270	14	False	PRJEB2274	PRJEB2274	1999			1999	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751257	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	False		PRJEB2274	2000			2000	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751259	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	False		PRJEB2274	2000			2000	True	False	prn_evt_insufficient__not_available_current_step3
SAMEA751261	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270	13	False		PRJEB2274	2003			2003	True	True	prn_evt_insufficient__not_available_current_step3
SAMEA751263	NLD				PRJEB2274	bioproject_accession	PRJEB2274::year=1996	base_block_plus_year	270	5	True	PRJEB2274	PRJEB2274	1996			1996	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751268	POL				PRJEB2103	bioproject_accession	PRJEB2103::year=1974	base_block_plus_year	6	2	True	PRJEB2103	PRJEB2274	1974			1974	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751270	POL				PRJEB2103	bioproject_accession	PRJEB2103::year=1974	base_block_plus_year	6	2	True	PRJEB2103	PRJEB2274	1974			1974	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751286	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270	20	True		PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751288	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270	19	True	PRJEB2274	PRJEB2274	2000			2000	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751290	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270	18	True		PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751292	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270	20	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751294	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270	14	True	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751296	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270	20	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751307	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270	11	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751309	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270	20	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751314	SWE				PRJEB2274	bioproject_accession	PRJEB2274::year=1970	base_block_plus_year	270	4	True	PRJEB2274	PRJEB2274	1970			1970	False	False	prn_evt_insufficient__not_available_current_step3
SAMEA751316	GBR	gbr_ap_prn_positive			PRJEB2274	bioproject_accession	PRJEB2274::year=2008	base_block_plus_year	270	3	True	PRJEB2274	PRJEB2274	2008			2008	False	False	prn_evt_insufficient__not_available_current_step3
