analysis_panel	country_iso3	country_name	period_label	period_start	period_end	n_years_observed	response_n_genomes_prn_interpretable	response_n_prn_disrupted	response_ipw_prevalence	response_naive_prevalence	response_boundary_lower_prevalence	response_boundary_upper_prevalence	reported_cases_period	genomes_per_case_effective	program_formulation_class_concurrent	program_formulation_class_lagged	lagged_class_available	transition_period_flag	transition_period_type	unique_program_classes_within_period	share_years_prn_positive_within_period	n_new_origins_detected_period	n_active_origin_clades_period	years_since_first_local_origin	years_since_first_prn_detection	formulation_confidence_period	period_contains_conflict	dominant_exposure_precedence_rule	country_row_share	primary_panel_eligible	exclusion_reason	notes
programme_country_period_5y	BEL	Belgium	2005-2009	2005	2009	5	0	0					980.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEL	Belgium	2010-2014	2010	2014	5	0	0					3427.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEL	Belgium	2015-2019	2015	2019	5	0	0					7295.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEL	Belgium	2020-2024	2020	2024	5	0	0					4344.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEN	Benin	2000-2004	2000	2004	5	0	0					264.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEN	Benin	2005-2009	2005	2009	5	0	0					99.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEN	Benin	2010-2014	2010	2014	5	0	0					53.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BEN	Benin	2015-2019	2015	2019	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BEN	Benin	2020-2024	2020	2024	5	0	0					2.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BFA	Burkina Faso	2000-2004	2000	2004	5	0	0					1392.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BFA	Burkina Faso	2005-2009	2005	2009	5	0	0					507.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BFA	Burkina Faso	2010-2014	2010	2014	5	0	0					29.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BFA	Burkina Faso	2015-2019	2015	2019	5	0	0					178.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BFA	Burkina Faso	2020-2024	2020	2024	5	0	0					184.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGD	Bangladesh	2000-2004	2000	2004	5	0	0					1327.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGD	Bangladesh	2005-2009	2005	2009	5	0	0					307.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGD	Bangladesh	2010-2014	2010	2014	5	0	0					87.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGD	Bangladesh	2015-2019	2015	2019	5	0	0					27.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGD	Bangladesh	2020-2024	2020	2024	5	0	0					1.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGR	Bulgaria	1995-1999	1995	1999	1	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BGR	Bulgaria	2000-2004	2000	2004	5	0	0					671.0	0.0	wp_only_or_pre_ap	unknown	True	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGR	Bulgaria	2005-2009	2005	2009	5	0	0					1361.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGR	Bulgaria	2010-2014	2010	2014	5	0	0					343.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGR	Bulgaria	2015-2019	2015	2019	5	0	0					433.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BGR	Bulgaria	2020-2024	2020	2024	5	0	0					2788.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BHR	Bahrain	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BHR	Bahrain	2005-2009	2005	2009	5	0	0					1.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BHR	Bahrain	2010-2014	2010	2014	5	0	0					3.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BHR	Bahrain	2015-2019	2015	2019	5	0	0					8.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BHR	Bahrain	2020-2024	2020	2024	5	0	0					17.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BHS	Bahamas	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BHS	Bahamas	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_mixed,wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition
programme_country_period_5y	BHS	Bahamas	2010-2014	2010	2014	5	0	0					0.0		routine_ap_unknown	wp_only_or_pre_ap	True	True	within_ap_transition	routine_ap_mixed,routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=within_ap_transition
programme_country_period_5y	BHS	Bahamas	2015-2019	2015	2019	5	0	0					0.0		routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BHS	Bahamas	2020-2024	2020	2024	5	0	0					1.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BIH	Bosnia and Herzegovina	2000-2004	2000	2004	5	0	0					187.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BIH	Bosnia and Herzegovina	2005-2009	2005	2009	5	0	0					193.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BIH	Bosnia and Herzegovina	2010-2014	2010	2014	5	0	0					79.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BIH	Bosnia and Herzegovina	2015-2019	2015	2019	5	0	0					251.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BIH	Bosnia and Herzegovina	2020-2024	2020	2024	5	0	0					868.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLR	Belarus	2000-2004	2000	2004	5	0	0					484.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLR	Belarus	2005-2009	2005	2009	5	0	0					530.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLR	Belarus	2010-2014	2010	2014	5	0	0					1405.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_mixed,wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLR	Belarus	2015-2019	2015	2019	5	0	0					2965.0	0.0	routine_ap_mixed	wp_only_or_pre_ap	True	False		routine_ap_mixed	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLR	Belarus	2020-2024	2020	2024	5	0	0					3373.0	0.0	routine_ap_mixed	routine_ap_mixed	True	False		routine_ap_mixed	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLZ	Belize	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BLZ	Belize	2005-2009	2005	2009	5	0	0					2.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLZ	Belize	2010-2014	2010	2014	5	0	0					53.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLZ	Belize	2015-2019	2015	2019	5	0	0					7.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BLZ	Belize	2020-2024	2020	2024	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BMU	Bermuda	2000-2004	2000	2004	5	0	0					2.0	0.0	unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BMU	Bermuda	2005-2009	2005	2009	1	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	BMU	Bermuda	2015-2019	2015	2019	3	0	0					6.0	0.0	unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BMU	Bermuda	2020-2024	2020	2024	5	0	0					12.0	0.0	unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BOL	Bolivia	2000-2004	2000	2004	5	0	0					249.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BOL	Bolivia	2005-2009	2005	2009	5	0	0					7.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BOL	Bolivia	2010-2014	2010	2014	5	0	0					106.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BOL	Bolivia	2015-2019	2015	2019	5	0	0					95.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BOL	Bolivia	2020-2024	2020	2024	5	0	0					1117.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BRA	Brazil	2000-2004	2000	2004	5	0	0			0.0	1.0	4083.0	0.0004898359049718	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0555555555555555	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	BRA	Brazil	2005-2009	2005	2009	5	0	0			0.0	1.0	5033.0	0.0001986886548778	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_mixed,wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0555555555555555	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
