scenario_id	scenario_class	simmap_model	stochastic_map_replicate	stochastic_origin_count
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	367	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	368	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	369	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	370	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	371	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	372	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	373	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	374	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	375	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	376	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	377	31
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	378	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	379	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	380	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	381	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	382	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	383	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	384	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	385	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	386	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	387	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	388	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	389	42
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	390	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	391	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	392	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	393	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	394	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	395	42
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	396	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	397	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	398	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	399	42
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	400	31
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	401	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	402	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	403	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	404	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	405	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	406	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	407	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	408	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	409	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	410	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	411	42
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	412	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	413	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	414	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	415	31
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	416	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	417	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	418	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	419	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	420	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	421	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	422	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	423	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	424	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	425	29
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	426	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	427	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	428	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	429	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	430	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	431	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	432	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	433	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	434	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	435	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	436	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	437	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	438	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	439	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	440	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	441	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	442	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	443	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	444	41
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	445	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	446	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	447	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	448	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	449	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	450	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	451	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	452	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	453	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	454	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	455	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	456	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	457	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	458	42
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	459	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	460	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	461	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	462	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	463	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	464	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	465	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	466	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	467	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	468	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	469	41
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	470	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	471	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	472	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	473	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	474	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	475	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	476	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	477	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	478	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	479	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	480	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	481	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	482	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	483	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	484	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	485	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	486	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	487	31
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	488	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	489	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	490	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	491	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	492	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	493	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	494	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	495	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	496	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	497	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	498	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	499	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	500	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	501	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	502	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	503	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	504	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	505	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	506	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	507	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	508	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	509	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	510	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	511	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	512	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	513	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	514	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	515	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	516	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	517	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	518	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	519	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	520	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	521	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	522	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	523	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	524	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	525	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	526	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	527	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	528	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	529	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	530	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	531	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	532	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	533	45
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	534	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	535	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	536	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	537	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	538	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	539	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	540	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	541	31
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	542	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	543	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	544	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	545	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	546	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	547	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	548	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	549	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	550	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	551	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	552	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	553	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	554	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	555	43
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	556	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	557	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	558	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	559	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	560	41
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	561	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	562	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	563	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	564	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	565	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	566	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	567	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	568	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	569	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	570	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	571	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	572	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	573	32
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	574	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	575	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	576	31
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	577	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	578	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	579	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	580	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	581	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	582	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	583	42
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	584	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	585	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	586	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	587	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	588	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	589	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	590	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	591	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	592	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	593	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	594	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	595	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	596	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	597	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	598	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	599	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	600	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	601	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	602	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	603	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	604	36
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	605	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	606	38
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	607	39
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	608	40
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	609	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	610	37
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	611	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	612	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	613	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	614	33
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	615	34
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	616	35
primary_reference_rooted	primary	fixed_ER_Q_rate_20000_root_equal	617	39
